session_id,role,content,sequence_id,annotator[consensus][0]TUTOR_MOVE,annotator[consensus][1]TUTOR_MOVE
45741,volunteer,"ok, so you got the missing angle correct it's 62",191,FEEDBACK_CORRECT,None
45741,volunteer,they add up <COURSE> right ?,192,PROMPTING_NEXT_STEP,None
45741,student,yeah :),193,None,None
45741,volunteer,ok great,194,None,None
45741,volunteer,but we need to find the side lengths in order,195,STRATEGIZING,None
45741,volunteer,so we should draw it again,196,STRATEGIZING,None
45741,student,yeah,197,None,None
45741,volunteer,see it?,198,None,None
45741,student,would it be yx?,199,None,None
45741,student,or <LOCATION>,200,None,None
45741,volunteer,for the smallest ?,201,PROMPTING_NEXT_STEP,None
45741,volunteer,yes XY,202,FEEDBACK_CORRECT,None
45741,student,yay,203,None,None
45741,volunteer,opposite the 46,204,None,None
45741,volunteer,good job,205,PRAISING_PROCESSES,None
45741,volunteer,now next side (opposite the 62),206,PROMPTING_NEXT_STEP,None
45741,student,<LOCATION>?,207,None,None
45741,volunteer,yes!,208,FEEDBACK_CORRECT,None
45741,volunteer,and last one (opposite the 72),209,PROMPTING_NEXT_STEP,None
45741,student,yx,210,None,None
45741,volunteer,careful,211,FEEDBACK_INCORRECT,None
45741,volunteer,opposite the 72,212,PROMPTING_NEXT_STEP,None
45741,student,ohh,213,None,None
45741,student,wx,214,None,None
45741,student,sorry,215,None,None
45741,volunteer,you got it!,216,FEEDBACK_CORRECT,None
45741,volunteer,no problem,217,None,None
45741,volunteer,"ok, ready for 21?",218,None,None
45741,student,yeah!,219,None,None
45741,volunteer,great!,220,None,None
45741,volunteer,now this is the other way around,221,STRATEGIZING,None
45741,volunteer,"we have the sides were, trying to find the angles",222,STRATEGIZING,None
45741,volunteer,what's the smallest side?,223,PROMPTING_NEXT_STEP,None
45741,student,9,224,None,None
45741,student,?,225,None,None
45741,volunteer,right!,226,FEEDBACK_CORRECT,None
45741,volunteer,so opposite that is angle L right?,227,EXPLAINING_CONCEPTUAL,None
45741,student,yeah :),228,None,None
45741,volunteer,"so <LOCATION> is the smallest, I think you wrote that",229,STRATEGIZING,None
45741,student,yeah,230,None,None
45741,volunteer,and the other 2 sides are the same,231,STRATEGIZING,None
45741,volunteer,so the angles will be the same K and J,232,EXPLAINING_PROCEDURAL,None
45741,student,yeah,233,None,None
45741,volunteer,great!,234,FEEDBACK_CORRECT,None
45741,volunteer,last one 22 ?,235,None,None
45741,volunteer,then I have to go,236,None,None
45741,student,kk,237,None,None
45741,student,yes!,238,None,None
45741,volunteer,so we have 2 smallest sides,239,EXPLAINING_CONCEPTUAL,None
45741,volunteer,FG and GH = 12,240,STRATEGIZING,None
45741,volunteer,ok?,241,None,None
45741,volunteer,so which 2 angles will be smallest ?,242,PROMPTING_NEXT_STEP,None
45741,volunteer,hint(look at my drawing),243,GIVING_HINT,None
45741,student,fg gh,244,None,None
45741,volunteer,angles,245,PROMPTING_SELF_CORRECTION,None
45741,student,f and h?,246,None,None
45741,volunteer,yes!,247,FEEDBACK_CORRECT,None
45741,volunteer,good job,248,PRAISING_PROCESSES,None
45741,volunteer,and which angle will be the biggest?,249,PROMPTING_NEXT_STEP,None
45741,student,g,250,None,None
45741,volunteer,yes! you got it,251,FEEDBACK_CORRECT,None
45741,volunteer,excellent work,252,PRAISING_PROCESSES,None
45741,student,thanks so much! i appreciate your help and patience!,253,None,None
45741,volunteer,you're welcome,254,None,None
45741,volunteer,have a nice day,255,None,None
45741,volunteer,bye,256,None,None
45741,student,you too,257,None,None
17690,volunteer,Hello,0,None,None
17690,student,Hello,1,None,None
17690,student,This is our fourth session,2,None,None
17690,student,…,3,None,None
17690,student,Hello?,4,None,None
17690,student,<PERSON>?,5,None,None
17690,volunteer,Hello,6,None,None
17690,student,Okay this picture is coming,7,None,None
17690,volunteer,How may I help you this morning?,8,None,None
17690,student,The picture,9,None,None
17690,student,We do this every time,10,None,None
17690,student,So one,11,None,None
17690,volunteer,Which one are you working on?,12,None,None
17690,student,One,13,None,None
17690,student,We have to find what x is in every question,14,None,None
17690,volunteer,do you know basically how to solve for x in equations like this?,15,PROBING_PRIOR_KNOWLEDGE,None
17690,student,No,16,None,None
17690,student,I have done solve x and y problems but there are some I don’t know,17,None,None
17690,student,Like one,18,None,None
17690,student,1,19,None,None
17690,volunteer,the goal is to get x by itself,20,STRATEGIZING,None
17690,student,How,21,None,None
17690,student,Is that,22,None,None
17690,student,Do we solve for x and y,23,None,None
17690,volunteer,you want to move the 25 over to the right side so that the 6x will be by itself on the left,24,EXPLAINING_PROCEDURAL,None
17690,volunteer,there is no y in #1,25,FEEDBACK_NEUTRAL,None
17690,student,There is one is 2,26,None,None
17690,student,So y counts,27,None,None
17690,volunteer,"Oh, I thought that you wanted to work on #1",28,None,None
17690,student,We are doing all of them,29,None,None
17690,student,So we start at one,30,None,None
17690,student,Ok,31,None,None
17690,student,?,32,None,None
17690,volunteer,I wrote #1 below the worksheet. Do you see it?,33,None,None
17690,student,Yes,34,None,None
17690,student,So now what does it look like when you move 25,35,None,None
17690,volunteer,"We want to move the 25 to the right side, so that we will have 6x by itself on the left.",36,EXPLAINING_PROCEDURAL,None
17690,volunteer,Have you been learning about this in class?,37,PROBING_PRIOR_KNOWLEDGE,None
17690,student,No,38,None,None
17690,student,I’m in fourth almost fifth,39,None,None
17690,student,<SCHOOL> work,40,None,None
17690,volunteer,the first step is to subtract 25 from both sides of the equation  Go ahead and give that a try.,41,EXPLAINING_PROCEDURAL,PROMPTING_NEXT_STEP
17690,volunteer,hello?,42,None,None
17690,student,Hello,43,None,None
17690,student,So how do we subtract,44,None,None
17690,student,7-25?,45,None,None
17690,volunteer,I don't understand. Have you started school yet?,46,RAPPORT_BUILDING,None
17690,student,No,47,None,None
17690,student,It is still summer break,48,None,None
17690,volunteer,then why are you doing this?,49,ASKING_TO_CLARIFY_CONTEXT,None
17690,volunteer,I wrote on the board the way that e subtract 25 from both sides of the equation,50,EXPLAINING_PROCEDURAL,None
17690,student,<SCHOOL> would be easy,51,None,None
17690,volunteer,what is 7 +  -25?,52,PROMPTING_NEXT_STEP,None
17690,student,18,53,None,None
17690,volunteer,"sorry, no",54,FEEDBACK_INCORRECT,None
17690,student,-18,55,None,None
17690,volunteer,right,56,FEEDBACK_CORRECT,None
17690,student,So x is -3,57,None,None
17690,volunteer,so now we have 6x = -18,58,EXPLAINING_PROCEDURAL,None
17690,volunteer,right,59,None,None
17690,volunteer,now try #2,60,None,None
17690,volunteer,"When you want to move something over you do the opposite.  Since you have minus 3 on the left, you get rid of it by doing the opposite of subtraction",61,EXPLAINING_CONCEPTUAL,None
17690,volunteer,what is the opposite of subtraction?,62,PROMPTING_NEXT_STEP,None
17690,student,+,63,None,None
17690,student,But it is the same thing,64,None,None
17690,volunteer,what do you mean it's the same thing?,65,PROMPTING_SELF_EXPLANATION,None
17690,volunteer,"since you have -3 on the left, you get rid of it by adding 3",66,EXPLAINING_PROCEDURAL,None
17690,student,If you add a negative to a negative it is a negative,67,None,None
17690,volunteer,But what you want is to add something so that it will be 0,68,EXPLAINING_CONCEPTUAL,None
17690,student,Y is 13,69,None,None
17690,student,If 2 was a positive it would be -13,70,None,None
17690,volunteer,"Yes, how did you figure that out?",71,FEEDBACK_CORRECT,PROMPTING_SELF_EXPLANATION
17690,student,-x-=+,72,None,None
17690,student,So we have to do,73,None,None
17690,student,-x+=-,74,None,None
17690,student,Good?,75,None,None
17690,volunteer,You would divide both sides by -2,76,EXPLAINING_PROCEDURAL,None
17690,student,Nod,77,None,None
17690,volunteer,go ahead and do #3,78,None,None
17690,volunteer,Are you still there?,79,None,None
17690,student,Yes sir,80,None,None
17690,student,So how do we do these kind,81,None,None
17690,volunteer,you add the like terms together.,82,EXPLAINING_PROCEDURAL,None
17690,student,Ok,83,None,None
17690,student,Good,84,None,None
17690,student,<PERSON>? Are you there,85,None,None
17690,student,?,86,None,None
17690,student,?,87,None,None
17690,student,?,88,None,None
17690,volunteer,???\,89,None,None
17690,student,Ok,90,None,None
17690,student,I added them,91,None,None
17690,volunteer,Some of what you have written is off the board to the right so I cant read it,92,TECHNICAL_ISSUES,None
17690,student,Got6a,93,None,None
17690,student,The answer is 6a,94,None,None
17690,volunteer,so then what does a equal,95,PROMPTING_NEXT_STEP,None
17690,student,A=?,96,None,None
17690,volunteer,what does a equal?,97,PROMPTING_NEXT_STEP,None
17690,student,Idk,98,None,None
17690,student,6x8 is 48,99,None,None
17690,student,6x9=54,100,None,None
17690,student,Oh,101,None,None
17690,student,9,102,None,None
17690,volunteer,You need to learn how to do a problem like this,103,FEEDBACK_NEUTRAL,None
17690,student,Ok,104,None,None
17690,volunteer,what does 6a mean?,105,PROMPTING_NEXT_STEP,None
17690,student,6xa,106,None,None
17690,volunteer,"OK, then if a is being multiplied by 6, how can we get rid of the 6?",107,PROMPTING_NEXT_STEP,None
17690,student,Idk,108,None,None
17690,student,<SCHOOL> work,109,None,None
17690,student,So idk,110,None,None
17690,volunteer,"Actually, <SCHOOL> work, but it is probably a bit <COURSE>.",111,None,None
17690,volunteer,You divide both sides by 6.,112,EXPLAINING_PROCEDURAL,None
17690,student,Look at the picture,113,None,None
17690,volunteer,"Yes, I know, <SCHOOL>",114,None,None
17690,student,So that means that so younger kids can understand,115,None,None
17690,volunteer,Are you actually reading the book or just trying to do the problems?,116,PROBING_UNDERSTAND,None
17690,student,P,117,None,None
17690,student,Idu,118,None,None
17690,student,The book,119,None,None
17690,student,I don’t understand the book,120,None,None
17690,student,This is why i use this site,121,None,None
17690,student,The books makes zero sense to me,122,None,None
17690,volunteer,"Well, if you don't understand the book, perhaps you should wait until you start school where they will teach you what you need to know",123,FEEDBACK_NEUTRAL,None
17690,student,I’m going to <GRADE_LEVEL>,124,None,None
17690,student,They don’t teach this,125,None,None
17690,student,And I’m not in hunter,126,None,None
17690,volunteer,The lowest grade for Upchieve is actually <GRADE_LEVEL>,127,MANAGING,None
17690,student,Yes,128,None,None
17690,student,This work is over 6th,129,None,None
17690,student,About 7th to 12th,130,None,None
17690,volunteer,"<SCHOOL>, <SCHOOL> type problems",131,None,None
17690,student,Okay,132,None,None
17690,student,<GRADE_LEVEL> doesn’t exist,133,None,None
17690,volunteer,"but you are only in 4th or <GRADE_LEVEL>, so they are a little advance for you.",134,FEEDBACK_NEUTRAL,None
17690,student,<SCHOOL> replaced it,135,None,None
17690,student,Yes,136,None,None
17690,volunteer,"anyway, you divide both sides by 6",137,EXPLAINING_PROCEDURAL,None
17690,student,Kids i hunter might be learing this,138,None,None
17690,student,And ok,139,None,None
17690,volunteer,I have no idea what you talking about with hunter. I have no idea what that is,140,None,None
17690,volunteer,the 6s cancel on the left,141,EXPLAINING_PROCEDURAL,None
17690,student,<PERSON> is a charter school,142,None,None
17690,volunteer,on the right you have 54 divided by 6,143,EXPLAINING_PROCEDURAL,None
17690,student,9,144,None,None
17690,volunteer,right,145,FEEDBACK_CORRECT,None
17690,student,And search hunter,146,None,None
17690,student,It is famous,147,None,None
17690,volunteer,"If it is a good school, then they will teach you this material.",148,None,None
17690,student,Yes it is,149,None,None
17690,volunteer,It would be better to learn how to solve these equations before you do the problems,150,None,None
17690,student,My uncle was given a chance to go to hunter but he declined it,151,None,None
17690,student,So maybe i will also get a chance,152,None,None
17690,student,I am also very smart,153,None,None
17690,volunteer,I can see that,154,None,None
17690,student,Can we continue,155,None,None
17690,volunteer,"Ok, perhaps one more problem and that will be enough for this session I think",156,MANAGING,None
17690,student,Ok,157,None,None
17690,volunteer,"OK, go ahead and give this one a try.",158,None,None
17690,volunteer,sorry no,159,FEEDBACK_INCORRECT,None
17690,student,I think i know why no,160,None,None
17690,volunteer,the 5m and 12m are on different sides of the equation.,161,EXPLAINING_CONCEPTUAL,None
17690,student,Yes,162,None,None
17690,student,That is what i am thinking,163,None,None
17690,volunteer,"no, you cannot add like that",164,FEEDBACK_INCORRECT,None
17690,volunteer,5m and -2 are not like terms.  5m has an m and -2 is just a number with no m,165,EXPLAINING_CONCEPTUAL,None
17690,student,So how,166,None,None
17690,student,We cant do anything that means,167,None,None
17690,volunteer,"yes, we can solve it.",168,STRATEGIZING,None
17690,volunteer,first we add 2 to both sides,169,EXPLAINING_PROCEDURAL,None
17690,student,Oh erase that let me try,170,None,None
17690,volunteer,"next, we subtract 12m from both sides",171,EXPLAINING_PROCEDURAL,None
17690,volunteer,so what does m equal?,172,PROMPTING_NEXT_STEP,None
17690,student,-7,173,None,None
17690,student,Or -14,174,None,None
17690,volunteer,what happened to the m?  It looks like you lost the m,175,PROMPTING_SELF_CORRECTION,None
17690,student,-7m,176,None,None
17690,volunteer,yes.  What's next?,177,PROMPTING_NEXT_STEP,None
17690,student,Plus 14,178,None,None
17690,volunteer,no,179,FEEDBACK_CORRECT,None
17690,volunteer,adding 14 won't help you get m by itself,180,FEEDBACK_INCORRECT,None
17690,volunteer,divide both sides by -7,181,EXPLAINING_PROCEDURAL,None
17690,student,2,182,None,None
17690,volunteer,"Sorry, you did not do that correctly",183,FEEDBACK_INCORRECT,None
17690,student,?,184,None,None
17690,volunteer,you divide both sides by -7,185,EXPLAINING_PROCEDURAL,None
17690,student,Yes I said 2,186,None,None
17690,volunteer,"You got the right answer, but you did not do it correctly",187,FEEDBACK_NEUTRAL,None
17690,volunteer,you divide by -7 not by -7m,188,FEEDBACK_INCORRECT,EXPLAINING_PROCEDURAL
17690,student,Ok,189,None,None
17690,volunteer,"OK, I think that's it for now.",190,None,None
17690,student,Bye bye,191,None,None
17690,volunteer,perhpas you should watch a video about it,192,GIVING_HINT,None
